Name,Location,Category,Bio URL,Latitude,Longitude
Aniruddh Fataniya,"Vadodara, India",Serverless Builder since 2022,https://www.linkedin.com/in/aniruddh-fataniya-8060342a,22.2973142,73.1942567
Anirudh Marc Jaikumar,"Kuala Lumpur, Malaysia",Serverless Builder since 2023,https://amarcj.com,3.1526589,101.7022205
Anisat Akinbani,Nigeria,Front-End Web & Mobile Builder since 2022,https://linkedin.com/in/anisatakinbani,9.6000359,7.9999721
Anish Shilpakar,"Bhaktapur, Nepal",Data Builder since 2023,https://www.linkedin.com/in/anish-shilpakar13/,27.704332,85.452118
Anita Andonoska,Macedonia,Serverless Builder since 2022,https://www.linkedin.com/in/anitaandonoska/,41.1927739,-95.4256198
Anja Bender,Germany,Dev Tools Builder since 2023,https://www.linkedin.com/in/anja-bender-83b08b1bb,51.1638175,10.4478313
Anjali Shukla,"Bengaluru, India",Security Builder since 2024,No URL,12.9881567,77.6226
Ankit Mehta,"Bangkok, Thailand",Security Builder since 2022,No URL,13.7524938,100.4935089
Ankit Rao,"Pune, India",Security Builder since 2020,https://www.linkedin.com/in/ankit-rao/,18.5213738,73.8545071
Ankur Patel,"Bengaluru, India",Security Builder since 2023,https://ankurpatel18.com/,12.9881567,77.6226
Ankur Roy,Nepal,Data Builder since 2023,https://www.linkedin.com/in/ankurr0y/,28.3780464,83.9999901
Anna Astori,"Boston, USA",Machine Learning Builder since 2024,https://www.linkedin.com/in/anna-astori,42.3554334,-71.060511
Anna Pastushko,Ukraine,Machine Learning Builder since 2023,https://www.linkedin.com/in/annpastushko/,49.4871968,31.2718321
Ansh Paul,"Kitchener, Canada",Storage Builder since 2023,https://anshpaul.me/,43.451291,-80.4927815
Anthony Basang,"Apayao, Philippines",Serverless Builder since 2023,https://www.linkedin.com/in/anthony-basang-79b872128,18.12,121.19
Anthony Wat,Canada,Dev Tools Builder since 2024,https://www.linkedin.com/in/anthonywat/,61.0666922,-107.991707
Anton Bakavets,"Minsk, Belarus",Containers Builder since 2022,https://www.linkedin.com/in/bakavets/,53.9154648,27.5508093
Anton Ganhammar,"Gothenburg, Sweden",Serverless Builder since 2024,https://www.ganhammar.se/,57.7072326,11.9670171
Antonio Lagrotteria,"Copenhagen, Denmark",Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/lagrotteria,55.6867243,12.5700724
Antony Kunaifi,"Yogyakarta, Indonesia",Dev Tools Builder since 2020,https://www.linkedin.com/in/aankunaifi/,-7.8011998,110.3646608
Anubhaw Sharma,"Jamshedpur, India",Dev Tools Builder since 2021,https://www.linkedin.com/in/anubhaw19/,22.8015194,86.2029579
Anuj Kothiyal,"London, United Kingdom",Serverless Builder since 2021,https://www.linkedin.com/in/anuj-kothiyal,51.4893335,-0.1440551
Anup Gupta,"New Delhi, India",Containers Builder since 2023,https://www.linkedin.com/in/anupg-learn4tarakki/,28.6430858,77.2192671
Anup Kafle,"Itahari, Nepal",Front-End Web & Mobile Builder since 2023,https://www.linkedin.com/in/anup-kafle-6617a3196/,26.6622505,87.2748964
Anusha Viswanathan,"Chennai, India",Network Content & Delivery Builder since 2022,https://www.linkedin.com/in/anushaviswanathan/,13.0836939,80.270186
Anxhela Berberi,"Tel-Aviv, Israel",Security Builder since 2023,https://www.linkedin.com/in/cyberlady/,32.0852997,34.7818064
Arafat Olayiwola,"Ile-Ife, Nigeria",Containers Builder since 2022,https://www.linkedin.com/in/arafat-olayiwola-b52087191/,7.482824,4.5604451
Aravind Govindaraj,"Coventry, United Kingdom",Data Builder since 2023,https://www.linkedin.com/in/aravindgovindaraj/,52.4081812,-1.510477
Aravind Vadamalaimuthu,"Bangalore, India",Dev Tools Builder since 2022,https://www.linkedin.com/in/aravindv7/,12.9881567,77.6226
Ari Palo,Finland,Dev Tools Builder since 2020,https://aripalo.com,63.2467777,25.9209164
Arijita Mitra,"Hyderabad, India",Serverless Builder since 2023,https://www.linkedin.com/in/arijita-mitra/,17.360589,78.4740613
Aritra Nag,"Stockholm, Sweden",Containers Builder since 2022,https://aritranag20.github.io/,59.3251172,18.0710935
Arjen Schwarz,"Melbourne, Australia",Dev Tools Builder since 2023,https://ig.nore.me,-37.8142454,144.9631732
Arjun Menon,India,Containers Builder since 2024,https://www.linkedin.com/in/arjunmenon-devops/,22.3511148,78.6677428
Arkadiusz Bolewski,"Lodz, Poland",Cloud Operations Builder since 2020,https://dev.to/arkbol,51.7728245,19.4784857
Armando Contreras,"Mexico City, Mexico",Security Builder since 2024,https://coc.monpasse.com,19.3207722,-99.1514678
Armando J. Perez-Carreno,"San Antonio, USA",Front-End Web & Mobile Builder since 2021,https://perezcarreno.com/,29.4246002,-98.4951405
Armielyn Obinguar,"Manila, Philippines, Philippines",Data Builder since 2023,https://www.linkedin.com/in/armielyn-obinguar-9229561b0/,8.5843774,123.3476887
Arnoldo Lima,"Fortaleza, Brazil",Storage Builder since 2023,https://www.linkedin.com/in/arnoldolima-arquietocloud/,-3.7304512,-38.5217989
Arockia Nirmal Amala Doss,"Karlsruhe, Germany",Data Builder since 2023,https://www.linkedin.com/in/arockianirmal/,49.0068705,8.4034195
Arpad Toth,Hungary,Security Builder since 2022,https://www.linkedin.com/in/arpadt,47.1817585,19.5060937
Arshad Zameer,Germany,Cloud Operations Builder since 2024,https://www.linkedin.com/in/arshad-zameer/,51.1638175,10.4478313
Artem Hatchenko,"Kharkiv, Ukraine",Data Builder since 2023,https://www.linkedin.com/in/hatchenko/,49.9923181,36.2310146
Arthur Nycael,"Belo Horizonte, Brazil",Cloud Operations Builder since 2022,https://ar7technology.com.br/,-19.9227318,-43.9450948
Artur Schneider,"Ulm, Germany",Cloud Operations Builder since 2022,https://www.linkedin.com/in/artur-schneider-cloud,48.3984968,9.9912458
Arunkumar Mannar Mannan,"New York, USA",Cloud Operations Builder since 2022,https://www.linkedin.com/in/arunkumarmannarmannan/,40.7269813,-73.7093369
Aryya Widigdha,"Lumajang, Indonesia",Dev Tools Builder since 2022,https://aryya.id,-8.135205,113.2244162
Asanka Botheju,"Colombo, Sri Lanka",Serverless Builder since 2023,https://www.linkedin.com/in/asankaboteju/,6.9388614,79.8542005
Asanka Nissanka,Sri Lanka,Serverless Builder since 2021,https://asankan.info,7.5554942,80.7137847
Asharib Ahmed,"Karachi, Pakistan",Machine Learning Builder since 2021,https://bit.ly/asharibninja,24.8546842,67.0207055
Ashay Doshi,"Ahmedabad, India",Security Builder since 2021,https://www.linkedin.com/in/ashay-doshi-2a119a21/,23.0215374,72.5800568
Ashish Gajjar,"Ahmedabad, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/gajjarashish/,23.0215374,72.5800568
Ashish Kumar,"Gurugram, India",Containers Builder since 2023,https://www.linkedin.com/in/ashishkumar99/,28.4808629,77.0848883
Ashish kasaudhan,"Noida, India",Containers Builder since 2023,https://www.linkedin.com/in/ashish-kasaudhan-713a4225,28.5706333,77.3272147
Ashishkumar Dedaniya,India,Graviton Arm Builder since 2021,https://www.linkedin.com/in/ashish-dedaniya/,22.3511148,78.6677428
Ashishkumar Patel,"UK, London",Front-End Web & Mobile Builder since 2020,https://www.linkedin.com/in/iamaashishpatel,51.4893335,-0.1440551
Ashutosh,"Bengaluru, India",Data Builder since 2024,https://www.linkedin.com/in/ashuhimself/,12.9881567,77.6226
Ashutosh Bhakare,"Chh. Shambhajinagar, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/abhakare,,
Ashutosh Dixit,India,Security Builder since 2021,https://www.linkedin.com/in/dixitashutosh007/,22.3511148,78.6677428
Ashutosh Singh,India,Serverless Builder since 2021,https://www.linkedin.com/in/ashutoshsingh5786/,22.3511148,78.6677428
Ashwin M,"Abu Dhabi, UAE",Containers Builder since 2023,https://cruisemaniac.com/,24.4565693,54.33751
Asna Siji,"Dubai, United Arab Emirates",Serverless Builder since 2022,https://www.linkedin.com/in/asna-siji,25.2277355,55.1749996
Athina (Artist) Thomas,Jamaica,Security Builder since 2023,https://linktr.ee/artistyay,18.1850507,-77.3947693
Atsushi Umakatsu,"Tokyo, Japan",Front-End Web & Mobile Builder since 2021,https://twitter.com/HorseVictory,35.6768601,139.7638947
Attilio Caravelli,Italy,Dev Tools Builder since 2021,https://www.linkedin.com/in/attiliocaravelli/,42.6384261,12.674297
Atul Anand,"Tokyo, Japan",Cloud Operations Builder since 2024,https://www.linkedin.com/in/ibatulanand/,35.6768601,139.7638947
Atul Kumbhar,India,Serverless Builder since 2022,https://bio.link/atulkumbhar,22.3511148,78.6677428
Atwatan Malik Mahardi,"Kuala Kapuas, Indonesia",Containers Builder since 2022,https://www.ibnmahar.web.id/,-3.0089407,114.3876186
Augusto Valdivia,"Toronto, Nicaragua",Networking & Content Delivery Builder since 2021,https://augustovaldivia.ca/,,
Avik Kundu,India,Containers Builder since 2021,https://www.avikkundu.in/,22.3511148,78.6677428
Avinash Dalvi,"Bangalore, India",Front-End Web & Mobile Builder since 2021,https://www.avinashdalvi.com,12.9881567,77.6226
Avinash Reddy Thipparthi,"Hyderabad, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/avizway/,17.360589,78.4740613
Awadelrahman M. A. Ahmed,"Oslo, Norway",Machine Learning Builder since 2021,https://www.linkedin.com/in/awadelrahman/,59.9133301,10.7389701
Awan Shrestha,"Kathmandu, Nepal",Front-End Web & Mobile Builder since 2021,https://awan.com.np/,27.708317,85.3205817
Awwal A.,Nigeria,Machine Learning Builder since 2023,https://dev.to/clouddev,9.6000359,7.9999721
Axel Echevarria Pierola,"Lima, Peru",Cloud Operations Builder since 2021,https://www.linkedin.com/in/axlpierola/,-11.967575,-77.0113689
Ayesha Arshad,"Islamabad, Pakistan",Cloud Operations Builder since 2022,https://aysharshad.com/,33.6938118,73.0651511
Ayman Mahmoud,"6th of October City, Egypt",Serverless Builder since 2022,https://www.linkedin.com/in/ayman-mahmoud/,29.9723458,30.9409205
Ayman Metwally,"Cairo, Egypt",Machine Learning Builder since 2022,https://www.linkedin.com/in/ayman-metwally-09796411,30.0443879,31.2357257
Ayman Zahran,"Cairo, Egypt",Dev Tools Builder since 2022,https://www.linkedin.com/in/ay-zahran,30.0443879,31.2357257
Aymen Hamrouni,"New York, USA",Machine Learning Builder since 2022,https://www.linkedin.com/in/aymen-hamrouni/,40.7269813,-73.7093369
Ayumu Yamaguchi,"Tokyo, Japan",Serverless Builder since 2024,https://twitter.com/ayumun_jp,35.6768601,139.7638947
Ayush Bhat,India,Containers Builder since 2021,https://www.linkedin.com/in/ayush-bhat-a8a567199/,22.3511148,78.6677428
Ayyanar M,"Chennai, India",Containers Builder since 2022,https://www.linkedin.com/in/ayyanar-m-3b5579b1/,13.0836939,80.270186
Azeez Salu,"Lagos, Nigeria",Dev Tools Builder since 2023,https://www.aosnote.com/,6.4550575,3.3941795
Aziz Afoni,Cameroon,Cloud Operations Builder since 2022,https://www.linkedin.com/in/aziz-afoni,4.6125522,13.1535811
Azkar Moulana,Netherlands,Front-End Web & Mobile Builder since 2021,No URL,52.2434979,5.6343227
B Naveen Chandar,"Chennai, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/naveenchandarb/,13.0836939,80.270186
Bach Huynh Van,"Vietnam, Vietnam",Containers Builder since 2023,https://www.linkedin.com/in/bach-huynh-van-77749470/,15.9266657,107.9650855
Bachar Hakam,"Dubai, United Arab Emirates",Storage Builder since 2023,https://www.linkedin.com/in/bhakam/,25.2277355,55.1749996
Baimam Boukar Jean Jacques,"Yaounde, Cameroon",Serverless Builder since 2023,https://baimamboukar.dev,3.8689867,11.5213344
Balaji S,"Gummidipoondi, India",Security Builder since 2024,https://www.linkedin.com/in/balajisdevops,13.4308848,80.0821379
Banjika Ngo,Germany,Security Builder since 2021,https://www.linkedin.com/in/banjikango/,51.1638175,10.4478313
Bansi Bharat Delwadia,"Canada, Toronto ",Serverless Builder since 2022,https://www.linkedin.com/in/bansidelwadia/,43.6534817,-79.3839347
Barnaby Baron,"Newcastle upon Tyne, United Kingdom",Cloud Operations Builder since 2024,https://barnybaron.com/,54.9738474,-1.6131572
Barış Kaya,"Ankara, Turkey",Data Builder since 2022,https://twitter.com/boroskoyo,39.9207759,32.8540497
Beatriz Oliveira,"São Paulo, Brazil",Cloud Operations Builder since 2022,https://thebeaoliveira.com/,-23.5506507,-46.6333824
Ben Ellis,"Springfield, MO, USA",Serverless Builder since 2023,https://www.elliscloud.dev,37.2081729,-93.2922715
Ben Fellows,New Zealand,Security Builder since 2021,https://teem.cloud,-41.5000831,172.8344077
Benjamen Pyle,USA,Serverless Builder since 2023,https://www.binaryheap.com,39.7837304,-100.445882
Benjamin Ajewole,"Almere, Netherlands",Serverless Builder since 2021,https://www.linkedin.com/in/rexben,52.3705038,5.2185859
Benoît Bouré,"Barcelona, Spain",Serverless Builder since 2021,https://benoitboure.com,41.3828939,2.1774322
Benson Macharia,"Nairobi, Kenya",Security Builder since 2022,https://www.linkedin.com/in/benson-macharia/,-1.3026148,36.828842
Benson Mugure,"Pamplemousses, Mauritius",Machine Learning Builder since 2023,https://www.linkedin.com/in/benson-mugure-017153196/,-20.0988684,57.5741162
Bernardo Costa,"Petrópolis, RJ, Brazil",Machine Learning Builder since 2020,https://www.linkedin.com/in/obernardocosta,-22.5075743,-43.1785356
Bernice Omiunu,Nigeria,Machine Learning Builder since 2023,https://www.linkedin.com/in/bernice-e-omiunu-19065b86?trk=contact-info,9.6000359,7.9999721
Bertrand Oubida,"New York City, USA",Dev Tools Builder since 2024,https://www.linkedin.com/in/boubida/,40.7127281,-74.0060152
Bervianto Leo Pratama,Indonesia,Dev Tools Builder since 2022,https://www.linkedin.com/in/bervianto-leo-pratama/,-2.4833826,117.8902853
Bhanuka Dissanayake,"Kurunegala, Sri Lanka",Containers Builder since 2022,https://www.linkedin.com/in/bhanuka-dissanayake/,7.4870464,80.364908
Bhanvendra Singh Gaur,"Ajmer, India",Storage Builder since 2021,https://www.linkedin.com/in/bhanvendra-singh-gaur/,26.4691,74.639
Bharat Wadhwa,"Melbourne, Australia",Cloud Operations Builder since 2024,https://www.linkedin.com/in/bharatwadhwa/,-37.8142454,144.9631732
Bhavesh Gohel,"Gandhinagar, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/bhaveshgohel,23.2232877,72.6492267
Bhavin Dave,"Tempe, USA",Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/bhavin-dave,33.4255117,-111.940016
Bhuvanesh,"Bangalore, India",Data Builder since 2023,https://thedataguy.in,12.9881567,77.6226
Bhuvanesh R,"Bangalore, India",Data Builder since 2021,https://thedataguy.in/about,12.9881567,77.6226
Bhuvaneshwari Rajasekar,"Chennai, India",Data Builder since 2023,https://www.linkedin.com/in/bhuvaneshwarir/,13.0836939,80.270186
Bideep Bezbaruah,"Dallas, USA",Containers Builder since 2022,https://www.linkedin.com/in/bideep/,32.7762719,-96.7968559
Bilal Khan,"Loralai, Pakistan",Dev Tools Builder since 2023,https://linkfree.io/ibilalkayy,30.366865,68.6000654
Bill Hegazy,"Bangkok, Thailand",Containers Builder since 2022,https://www.linkedin.com/in/bhegazy,13.7524938,100.4935089
Bill Junidez Liad,"Taguig City, Philippines",Serverless Builder since 2023,www.linkedin.com/in/bill-junidez-liad-42086a160,14.5315459,121.0665256
Bill Penberthy,"London, UK",Dev Tools Builder since 2021,https://billthevestguy.com/,51.4893335,-0.1440551
Binh Bui,Vietnam,Containers Builder since 2022,https://www.codewithyou.com/about,15.9266657,107.9650855
Binh Nguyen,"Ho Chi Minh, Vietnam",Security Builder since 2022,https://www.linkedin.com/in/binhbkitcse,10.7763897,106.7011391
Bismillah Kani,"Bangalore, India",Machine Learning Builder since 2023,https://www.linkedin.com/in/bismillah-kani-49a31115/,12.9881567,77.6226
Blaise NGWA SHU,"Charlotte, USA",Security Builder since 2024,https://linkedin.com/in/shu-blaise-ngwa,35.2272086,-80.8430827
Blake Green,"Charlotte, USA",Dev Tools Builder since 2020,https://public.dev/blakegreendev,35.2272086,-80.8430827
Bogusław Buszydlik,"Katowice, Poland",Serverless Builder since 2023,https://pl.linkedin.com/in/boguslawbuszydlik,50.2598987,19.0215852
Bojan Zivic,Australia,Serverless Builder since 2023,No URL,-24.7761086,134.755
Bolivar David Llerena Fuenmayor,"Quito, Ecuador",Dev Tools Builder since 2022,https://www.linkedin.com/in/bdllerena/,-0.2605617,-78.5495219
Boomi,"Singapore, Singapore",Security Builder since 2022,https://www.linkedin.com/in/cloudboomi,1.357107,103.8194992
Boomi Nathan,"Singapore, Singapore",Security Builder since 2023,https://www.linkedin.com/in/cloudboomi/,1.357107,103.8194992
Boris Tane,"London, United Kingdom",Serverless Builder since 2022,https://twitter.com/BorisTane,51.4893335,-0.1440551
Bornface Onyango,"Nairobi, Kenya",Storage Builder since 2022,https://www.linkedin.com/in/bornface-otieno-27146a166/,-1.3026148,36.828842
Bornface Otieno,"Nairobi, Kenya",Storage Builder since 2022,https://www.linkedin.com/in/bornface-otieno-27146a166,-1.3026148,36.828842
Boy Suganda Sinaga,"Medan, Indonesia",Serverless Builder since 2021,https://suganda.id,3.5896654,98.6738261
Brad McCoy,New Zealand,Containers Builder since 2022,https://twitter.com/bradmccoydev,-41.5000831,172.8344077
Bradley Searle,"Brisbane, Australia",Network Content & Delivery Builder since 2022,https://codingpackets.com/,-27.4689682,153.0234991
Brandon Damue,"Toronto, Canada",Network Content & Delivery Builder since 2024,https://brandondamue.com/,43.6534817,-79.3839347
Brandon Kang,"Seoul, South Korea",Front-End Web & Mobile Builder since 2020,https://blog.naver.com/sehyunfa,37.5666791,126.9782914
Brenda Galicia,"Ciudad de México, México",Machine Learning Builder since 2024,No URL,19.4326296,-99.1331785
Breno Carvalho,"Contagem, Brazil",Cloud Operations Builder since 2022,https://linkedin.com/in/brenoacarvalho/,-19.9132749,-44.0840953
Brett Andrews,"Brisbane, Australia",Serverless Builder since 2024,https://www.linkedin.com/in/brett-andrews/,-27.4689682,153.0234991
Brett Sutter,"Minnesota, USA",Cloud Operations Builder since 2022,https://www.linkedin.com/in/brett-sutter-8851764/,45.9896587,-94.6113288
Brian Caffey,"Bethesda, USA",Containers Builder since 2023,https://briancaffey.github.io,38.9812725,-77.1233587
Brian Hellinger II,USA,Dev Tools Builder since 2023,http://linkedin.com/in/brian-hellinger01,39.7837304,-100.445882
Brian Kepha,"Nairobi, Kenya",Network Content & Delivery Builder since 2024,https://www.linkedin.com/in/briankepha,-1.3026148,36.828842
Brian Morrison II,"Chicago, USA",Front-End Web & Mobile Builder since 2020,https://brianmorrison.me,41.8755616,-87.6244212
Brian Rinaldi,"Orlando, USA",Dev Tools Builder since 2023,https://remotesynthesis.com,28.5421109,-81.3790304
Bruno Amaro Almeida,"Helsinki, Finland",Security Builder since 2021,https://brunoamaro.com,60.1674881,24.9427473
Bruno Marangoni,"Sao Paulo, Brazil",Storage Builder since 2021,https://www.linkedin.com/in/bmarangoni/,-23.5506507,-46.6333824
Bruno Russi Lautenschlager,Brazil,Dev Tools Builder since 2021,https://linktr.ee/bruno_russi,-10.3333333,-53.2
Bruno Schaatsbergen,"Amsterdam, Netherlands",Serverless Builder since 2021,https://bschaatsbergen.com,52.3730796,4.8924534
Bruno Vilardi Bueno,"São Caetano do Sul, Brazil",Machine Learning Builder since 2023,https://www.linkedin.com/in/bruno-vilardi-bueno-8b054a187/,-23.6195923,-46.5688323
